label,raw_text,text
spam,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.
ham,"As in missionary hook up, doggy hook up, standing...|","As in missionary hook up, doggy hook up, standing...|"
ham,Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..,Then you better go sleep.. Dun disturb you liao.. YOU wake up then message me lor..
ham,Am watching house – very entertaining – am getting the whole hugh laurie thing – even with the stick – indeed especially with the stick.,Am watching house – very entertaining – am getting the whole hugh laurie thing – even with the stick – indeed especially with the stick.
ham,Thought praps you meant another one. Goodo! I'll look tomorrow ,Thought praps you meant another one. Goodo! I will look tomorrow
ham,"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur rents mayb interested in it, I hav 12,000pes, so around £48, tb, James.","Hi Jon, Pete here, I Have bin 2 Spain recently & hav sum dinero left, Bill said you or you are rents mayb interested in it, I hav 12,000pes, so around £48, tb, James."
ham,There bold 2  &lt;#&gt; . Is that yours,There bold 2 <#> . Is that yours
ham,You know there is. I shall speak to you in  &lt;#&gt;  minutes then,You know there is. I shall speak to you in <#> minutes then
ham,ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.,ALRITE HUNNY!WOT YOU UP 2 2NITE? DID NOT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.
ham,I went to project centre,I went to project centre
ham,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
ham,Lol yeah at this point I guess not,Lol yeah at this point I guess not
ham,Doing project w frens lor. ,Doing project w frens lor.
ham,Lol. Well quality aint bad at all so i aint complaining,Lol. Well quality are not bad at all so i are not complaining
ham,"K, can that happen tonight?","K, can that happen tonight?"
spam,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....","Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else...."
ham,"I think we're going to finn's now, come","I think we are going to finn's now, come"
ham,Why tired what special there you had,Why tired what special there you had
ham,I will come tomorrow di,I will come tomorrow di
ham,K go and sleep well. Take rest:-).,K go and sleep well. Take rest:-).
ham,U guys never invite me anywhere :(,YOU guys never invite me anywhere :(
spam,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117,YOU ARE GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117
ham,I can do that! I want to please you both inside and outside the bedroom...,I can do that! I want to please you both inside and outside the bedroom...
ham,EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.,EY! CALM DOWNON THEACUSATIONS.. ITXT YOU COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN YOU IN AGES..RING ME IF YOU ARE UP4 NETHING SAT.LOVE J XXX.
ham,I love to wine and dine my lady!,I love to wine and dine my lady!
spam,Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15,Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15
ham,"Im cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.","Im cool ta love but v.tired 2 because i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spoke sn x."
ham,I don know account details..i will ask my mom and send you.my mom is out of reach now.,I don know account details..i will ask my mom and send you.my mom is out of reach now.
ham,I think u have the wrong number.,I think you have the wrong number.
ham,Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:),Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit & Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning & Have A Happy Day:)
ham,DO NOT B LATE LOVE MUM,DO NOT B LATE LOVE MUM
ham,Got it..mail panren paru..,Got it..mail panren paru..
ham,* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train,* Was thinking about chuckin you are red green n black trainners 2 save carryin them bac on train
ham,Give one miss from that number please,Give one miss from that number please
ham,Jus came back fr lunch wif my sis only. U leh?,Jus came back fr lunch wif my sis only. YOU leh?
ham,How is your schedule next week? I am out of town this weekend.,How is your schedule next week? I am out of town this weekend.
ham,Really good:)dhanush rocks once again:),Really good:)dhanush rocks once again:)
ham,Lmao ok I wont be needing u to do my hair anymore.,Lmao ok I will not be needing you to do my hair anymore.
ham,"Miss ya, need ya, want ya, love ya.","Miss ya, need ya, want ya, love ya."
ham,Sorry i'm not free...,Sorry i am not free...
ham,Do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?,Do you ever get a song stuck in your head for no reason and it will not go away til you listen to it like 5 times?
ham,Nt yet chikku..simple habba..hw abt u?,Nt yet chikku..simple habba..hw about you?
ham,"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.","Got you are mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear."
ham,Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL,Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL
ham,Joy's father is John. Then John is the NAME of Joy's father. Mandan,Joy's father is John. Then John is the NAME of Joy's father. Mandan
spam,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&
ham,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...,Hi this is yijue... It is regarding the 3230 textbook it is intro to algorithms second edition... I am selling it for $50...
spam,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
ham,"K, want us to come by now?","K, want us to come by now?"
ham,How. Its a little difficult but its a simple way to enter this place,How. Its a little difficult but its a simple way to enter this place
ham,Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...,Ha... Both of us doing e same thing. But i got tv 2 watch. YOU can thk of where 2 go tonight or you already haf smth in mind...
ham,Dont show yourself. How far. Put new pictures up on facebook.,Do Not show yourself. How far. Put new pictures up on facebook.
ham,Watching tv now. I got new job :),Watching tv now. I got new job :)
ham,"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!","Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!"
ham,"I'm not coming over, do whatever you want","I am not coming over, do whatever you want"
ham,"Its ok chikku, and its my 1 of favourite song..:-)","Its ok chikku, and its my 1 of favourite song..:-)"
ham,Did u see what I posted on your Facebook?,Did you see what I posted on your Facebook?
spam,Call FREEPHONE 0800 542 0578 now!,Call FREEPHONE 0800 542 0578 now!
spam,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
spam,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary,BIG BROTHER ALERT! The computer has selected you for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary
ham,";-( oh well, c u later",";-( oh well, c you later"
ham,My uncles in Atlanta. Wish you guys a great semester.,My uncles in Atlanta. Wish you guys a great semester.
ham,No dear i do have free messages without any recharge. Hi hi hi,No dear i do have free messages without any recharge. Hi hi hi
ham,I dun believe u. I thk u told him.,I dun believe you. I thk you told him.
ham,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!","Do you know why god created gap between your fingers..? So that, One who is made for you comes & fills those gaps by holding your hand with LOVE..!"
ham,Yes:)sura in sun tv.:)lol.,Yes:)sura in sun tv.:)lol.
ham,Arun can u transfr me d amt,Arun can you transfr me d amt
ham,Takin a shower now but yeah I'll leave when I'm done,Takin a shower now but yeah I will leave when I am done
ham,Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...,Am not working but am up to eyes in philosophy so will text you later when a bit more free for chat...
ham,U havent lost me ill always b here 4u.i didnt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thats what itried2tell urmom.i careabout u,YOU havent lost me ill always b here 4u.i didnt intend 2 hurt you but I never knew how you felt about me when Iwas+marine&thats what itried2tell urmom.i careabout you
spam,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk","WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on you are mobile or visit"
